"Subject"	"Survey"	"Notification.Status"	"Afraid"	"Scared"	"Nervous"	"Jittery"	"Irritable"	"Hostile"	"Guilty"	"Ashamed"	"Upset"	"Distressed"	"Active"	"Alert"	"Attentive"	"Determined"	"Excited"	"Inspired"	"Proud"	"Strong"	"Anxious"	"Worried"	"Restless"	"Depressed"	"Sad"	"Lonely"	"DiscrimCheck"	"DiscrimCheck_Type"	"DiscrimCheck_Other"	"DiscrimCheck_CategoryCode"	"DiscrimCheck_Time"	"DiscrimCheck_Cause"	"DiscrimCheck_PerpGender"	"DiscrimCheck_PerpRace"	"DiscrimCheck_PerpCategory"	"Date.Time.R"	"StartTime"	"diffTime"	"DayStudy"	"DayWeek"	"Occasion"	"PA_agg"	"NA_agg"	"Dep_agg"	"Anx_agg"	"PA_agg_nextPrompt"	"NA_agg_nextPrompt"	"Dep_agg_nextPrompt"	"Anx_agg_nextPrompt"	"PA_agg_prevPrompt"	"NA_agg_prevPrompt"	"Dep_agg_prevPrompt"	"Anx_agg_prevPrompt"	"DiscrimCheck.d"	"DayWeek.d"
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 11:20"	"2/22/19 0:00"	155.3488889	7	"Thursday"	12	1.5	1.6	1.67	2	NA	NA	NA	NA	NA	NA	NA	NA	0	3
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 20:58"	"2/22/19 0:00"	188.9663889	8	"Friday"	13	1.12	1.1	1.33	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	4
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 21:22"	"2/22/19 0:00"	213.3702778	9	"Saturday"	14	1	1.3	1.33	2	NA	NA	NA	NA	NA	NA	NA	NA	0	5
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 19:48"	"2/22/19 0:00"	235.8127778	10	"Sunday"	15	1	1.2	1.33	2	NA	NA	NA	NA	NA	NA	NA	NA	0	6
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 11:05"	"2/22/19 0:00"	251.0886111	11	"Monday"	16	1.88	1.3	1.33	2	NA	NA	NA	NA	NA	NA	NA	NA	0	0
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 9:31"	"2/22/19 0:00"	273.5241667	12	"Tuesday"	17	1.5	1.1	1.33	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	1
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/6/19 21:26"	"2/22/19 0:00"	309.4436111	13	"Wednesday"	18	1.25	1.3	1.33	2	NA	NA	NA	NA	NA	NA	NA	NA	0	2
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/7/19 21:25"	"2/22/19 0:00"	333.4258333	14	"Thursday"	19	1.12	1.2	1.33	2	NA	NA	NA	NA	NA	NA	NA	NA	0	3
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 11:17"	"2/22/19 0:00"	371.2875	16	"Saturday"	20	1.38	1.1	1.67	1.67	1.25	1.1	1.33	1.67	NA	NA	NA	NA	0	5
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 16:14"	"2/22/19 0:00"	376.2383333	16	"Saturday"	21	1.25	1.1	1.33	1.67	1.12	1.1	1.33	1.33	1.38	1.1	1.67	1.67	0	5
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 21:50"	"2/22/19 0:00"	381.8391667	16	"Saturday"	22	1.12	1.1	1.33	1.33	NA	NA	NA	NA	1.25	1.1	1.33	1.67	0	5
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	3	1	2	2	2	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/12/19 11:02"	"2/22/19 0:00"	442.0444444	19	"Tuesday"	23	1.88	1.1	1.33	1.67	1.12	1.1	1.33	2	NA	NA	NA	NA	0	1
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/12/19 18:16"	"2/22/19 0:00"	449.2672222	19	"Tuesday"	24	1.12	1.1	1.33	2	NA	NA	NA	NA	1.88	1.1	1.33	1.67	0	1
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/13/19 12:25"	"2/22/19 0:00"	467.4238889	20	"Wednesday"	25	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	2
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/16/19 17:13"	"2/22/19 0:00"	544.2291667	23	"Saturday"	26	1	1	1	1	1	1	1	1	NA	NA	NA	NA	0	5
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/16/19 19:50"	"2/22/19 0:00"	546.8463889	23	"Saturday"	27	1	1	1	1	NA	NA	NA	NA	1	1	1	1	0	5
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 11:19"	"2/22/19 0:00"	562.3230556	24	"Sunday"	28	1.12	1	1.33	1.67	1.12	1	1.33	1.67	NA	NA	NA	NA	0	6
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 17:53"	"2/22/19 0:00"	568.8988889	24	"Sunday"	29	1.12	1	1.33	1.67	NA	NA	NA	NA	1.12	1	1.33	1.67	0	6
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/18/19 19:31"	"2/22/19 0:00"	594.53	25	"Monday"	30	1.12	1.2	1.67	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	0
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	2	2	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/19/19 12:53"	"2/22/19 0:00"	611.8861111	26	"Tuesday"	31	1.25	1.3	1.67	2	1.25	1.2	1.33	2	NA	NA	NA	NA	0	1
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/19/19 13:31"	"2/22/19 0:00"	612.5244444	26	"Tuesday"	32	1.25	1.2	1.33	2	NA	NA	NA	NA	1.25	1.3	1.67	2	0	1
91	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/20/19 9:34"	"2/22/19 0:00"	632.5797222	27	"Wednesday"	33	1.12	1.2	1.33	2	NA	NA	NA	NA	NA	NA	NA	NA	0	2
92	"Random Prompt Survey (Spring 2019)"	"taken"	2	2	4	4	2	2	2	4	4	3	2	4	3	3	2	2	2	3	2	4	2	1	3	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/22/19 16:35"	"2/22/19 0:00"	16.58805556	1	"Friday"	1	2.62	2.9	2	2.67	3.75	1.5	1.33	2.33	NA	NA	NA	NA	0	4
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	2	2	3	1	1	1	2	1	1	3	3	4	5	3	4	4	4	3	2	2	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/22/19 18:25"	"2/22/19 0:00"	18.42166667	1	"Friday"	2	3.75	1.5	1.33	2.33	NA	NA	NA	NA	2.62	2.9	2	2.67	0	4
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	2	1	1	1	2	3	3	2	2	2	3	3	2	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/23/19 15:57"	"2/22/19 0:00"	39.96166667	2	"Saturday"	3	2.5	1.1	1	1.67	3.12	2.2	2	2.67	NA	NA	NA	NA	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	2	3	2	3	2	1	3	2	3	4	3	3	5	2	4	1	3	3	3	2	2	3	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/23/19 18:50"	"2/22/19 0:00"	42.83361111	2	"Saturday"	4	3.12	2.2	2	2.67	NA	NA	NA	NA	2.5	1.1	1	1.67	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	2	2	2	2	2	1	1	2	1	NA	3	3	4	4	2	3	3	3	3	2	2	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/24/19 18:13"	"2/22/19 0:00"	66.22944444	3	"Sunday"	5	3.12	1.67	1.67	2.33	NA	NA	NA	NA	NA	NA	NA	NA	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	2	1	2	3	1	2	4	3	2	3	2	3	4	4	2	3	2	3	2	2	1	1	2	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/25/19 14:27"	"2/22/19 0:00"	86.4625	4	"Monday"	6	2.88	2.3	1.67	1.67	2.88	2.1	1.33	2.33	NA	NA	NA	NA	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	2	3	3	2	2	2	1	2	3	4	3	3	3	2	2	3	3	3	3	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/25/19 19:01"	"2/22/19 0:00"	91.02027778	4	"Monday"	7	2.88	2.1	1.33	2.33	NA	NA	NA	NA	2.88	2.3	1.67	1.67	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	2	1	2	2	1	1	2	3	2	1	3	3	1	3	2	2	2	3	1	3	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/26/19 11:58"	"2/22/19 0:00"	107.9813889	5	"Tuesday"	8	2.38	1.7	1	1.67	3	1.3	1	2	NA	NA	NA	NA	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	2	1	1	1	3	3	4	3	2	3	3	3	2	3	1	1	1	1	"Yes"	"2"	NA	5	"13:30"	"2"	0	"0"	5	"2/26/19 15:06"	"2/22/19 0:00"	111.1161111	5	"Tuesday"	9	3	1.3	1	2	2.62	1.6	1	2.33	2.38	1.7	1	1.67	1	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	2	3	1	2	2	3	4	3	1	3	2	3	2	3	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/26/19 19:29"	"2/22/19 0:00"	115.4916667	5	"Tuesday"	10	2.62	1.6	1	2.33	NA	NA	NA	NA	3	1.3	1	2	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	2	2	2	1	1	1	1	1	1	3	3	2	2	2	2	2	3	2	4	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 20:01"	"2/22/19 0:00"	140.0244444	6	"Wednesday"	11	2.38	1.3	1.33	2.67	NA	NA	NA	NA	NA	NA	NA	NA	0	2
92	"Random Prompt Survey (Spring 2019)"	"taken"	NA	3	2	1	1	1	3	1	1	3	3	1	3	3	1	2	1	2	2	2	2	1	2	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 9:20"	"2/22/19 0:00"	153.3361111	7	"Thursday"	12	2	1.78	2	2	3	1.4	1	1	NA	NA	NA	NA	0	3
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	3	1	1	2	2	1	1	3	3	1	3	4	3	4	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 14:37"	"2/22/19 0:00"	158.6238889	7	"Thursday"	13	3	1.4	1	1	1.88	1.3	1	1.67	2	1.78	2	2	0	3
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	3	1	1	2	1	1	1	2	1	2	3	1	1	3	2	3	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 18:36"	"2/22/19 0:00"	162.6075	7	"Thursday"	14	1.88	1.3	1	1.67	NA	NA	NA	NA	3	1.4	1	1	0	3
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	1	2	2	3	3	1	2	1	1	3	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 14:00"	"2/22/19 0:00"	182.0025	8	"Friday"	15	1.88	1.2	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0	4
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 15:15"	"2/22/19 0:00"	207.2561111	9	"Saturday"	16	1.62	1.1	1	1.33	NA	NA	NA	NA	NA	NA	NA	NA	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	2	1	1	2	2	3	1	2	3	3	3	2	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 14:58"	"2/22/19 0:00"	230.9752778	10	"Sunday"	17	2.38	1.2	1	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	1	2	2	1	2	3	1	1	1	2	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 14:15"	"2/22/19 0:00"	254.265	11	"Monday"	18	1.62	1.2	1	1.33	1.75	1	1	1.67	NA	NA	NA	NA	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	1	3	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 21:30"	"2/22/19 0:00"	261.5113889	11	"Monday"	19	1.75	1	1	1.67	NA	NA	NA	NA	1.62	1.2	1	1.33	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 11:53"	"2/22/19 0:00"	275.8916667	12	"Tuesday"	20	1.25	1.2	1	1.33	1.62	1.1	1	1.33	NA	NA	NA	NA	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 13:29"	"2/22/19 0:00"	277.4972222	12	"Tuesday"	21	1.62	1.1	1	1.33	NA	NA	NA	NA	1.25	1.2	1	1.33	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/7/19 20:04"	"2/22/19 0:00"	332.0727778	14	"Thursday"	22	1.38	1.2	1	1.33	NA	NA	NA	NA	NA	NA	NA	NA	0	3
92	"Random Prompt Survey (Spring 2019)"	"taken"	2	1	2	1	1	1	1	3	2	2	2	2	3	3	1	3	2	3	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/8/19 15:32"	"2/22/19 0:00"	351.5355556	15	"Friday"	23	2.38	1.6	1	1.33	2.75	1.1	1	1.33	NA	NA	NA	NA	0	4
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	1	1	4	2	3	3	2	3	1	4	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/8/19 18:24"	"2/22/19 0:00"	354.4108333	15	"Friday"	24	2.75	1.1	1	1.33	NA	NA	NA	NA	2.38	1.6	1	1.33	0	4
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 15:13"	"2/22/19 0:00"	375.2236111	16	"Saturday"	25	1.38	1	1	1.67	1.75	1.1	1.33	1.33	NA	NA	NA	NA	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	1	3	1	1	2	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 21:31"	"2/22/19 0:00"	381.5238889	16	"Saturday"	26	1.75	1.1	1.33	1.33	NA	NA	NA	NA	1.38	1	1	1.67	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	1	2	2	3	3	1	2	2	2	3	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/10/19 14:38"	"2/22/19 0:00"	397.6438889	17	"Sunday"	27	2.12	1.2	1	2	1.25	1.2	1	2.33	NA	NA	NA	NA	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	3	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/10/19 19:39"	"2/22/19 0:00"	402.6533333	17	"Sunday"	28	1.25	1.2	1	2.33	NA	NA	NA	NA	2.12	1.2	1	2	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	4	4	3	2	2	1	2	1	1	1	1	1	2	2	2	1	3	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/11/19 15:55"	"2/22/19 0:00"	422.9252778	18	"Monday"	29	1.25	1.9	2.33	2	1.5	1	1	1	NA	NA	NA	NA	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/11/19 19:32"	"2/22/19 0:00"	426.5402778	18	"Monday"	30	1.5	1	1	1	NA	NA	NA	NA	1.25	1.9	2.33	2	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	3	2	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/12/19 14:01"	"2/22/19 0:00"	445.0327778	19	"Tuesday"	31	1.88	1	1	1.67	1.62	1.2	1	1.67	NA	NA	NA	NA	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	3	2	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/12/19 18:35"	"2/22/19 0:00"	449.5847222	19	"Tuesday"	32	1.62	1.2	1	1.67	NA	NA	NA	NA	1.88	1	1	1.67	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/13/19 13:04"	"2/22/19 0:00"	468.0677778	20	"Wednesday"	33	1.5	1.1	1	1.33	1.88	1.3	1	1.33	NA	NA	NA	NA	0	2
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	3	1	1	2	1	1	1	2	1	3	3	1	1	1	3	1	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/13/19 18:38"	"2/22/19 0:00"	473.6391667	20	"Wednesday"	34	1.88	1.3	1	1.33	NA	NA	NA	NA	1.5	1.1	1	1.33	0	2
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	3	4	3	1	2	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/14/19 10:44"	"2/22/19 0:00"	489.7419444	21	"Thursday"	35	2	1.1	1	1	2.62	1	1	1	NA	NA	NA	NA	0	3
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	2	3	3	2	1	4	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/14/19 20:27"	"2/22/19 0:00"	499.4566667	21	"Thursday"	36	2.62	1	1	1	NA	NA	NA	NA	2	1.1	1	1	0	3
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	3	1	3	3	2	2	2	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/16/19 14:35"	"2/22/19 0:00"	541.5947222	23	"Saturday"	37	2.38	1.1	1	1	1.75	2.1	1	2.67	NA	NA	NA	NA	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	3	2	1	1	1	5	4	1	2	1	1	2	3	1	2	2	2	3	3	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/16/19 19:13"	"2/22/19 0:00"	546.2216667	23	"Saturday"	38	1.75	2.1	1	2.67	NA	NA	NA	NA	2.38	1.1	1	1	0	5
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 11:07"	"2/22/19 0:00"	562.1194444	24	"Sunday"	39	1.5	1	1	1	1.75	1.6	1	2	NA	NA	NA	NA	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	2	3	3	1	1	2	1	1	1	2	2	3	2	1	1	1	2	4	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 16:54"	"2/22/19 0:00"	567.9077778	24	"Sunday"	40	1.75	1.6	1	2	1.62	1.4	1.33	1.33	1.5	1	1	1	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	3	1	1	1	1	4	1	2	1	2	1	2	1	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 19:05"	"2/22/19 0:00"	570.0897222	24	"Sunday"	41	1.62	1.4	1.33	1.33	NA	NA	NA	NA	1.75	1.6	1	2	0	6
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/18/19 13:01"	"2/22/19 0:00"	588.0280556	25	"Monday"	42	1.38	1	1	1	1.38	1.1	1	1.67	NA	NA	NA	NA	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/18/19 14:31"	"2/22/19 0:00"	589.5244444	25	"Monday"	43	1.38	1.1	1	1.67	2.12	1	1	1	1.38	1	1	1	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	1	3	3	1	1	2	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/18/19 20:09"	"2/22/19 0:00"	595.1619444	25	"Monday"	44	2.12	1	1	1	NA	NA	NA	NA	1.38	1.1	1	1.67	0	0
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/19/19 11:34"	"2/22/19 0:00"	610.5747222	26	"Tuesday"	45	1.25	1	1	1	2.5	1.3	1	2	NA	NA	NA	NA	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	3	1	1	1	1	1	2	3	2	3	4	1	2	3	2	3	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/19/19 15:23"	"2/22/19 0:00"	614.3886111	26	"Tuesday"	46	2.5	1.3	1	2	1.88	1.4	1	1.33	1.25	1	1	1	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	3	1	1	1	1	3	1	1	2	1	3	3	1	1	2	2	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/19/19 20:21"	"2/22/19 0:00"	619.3519444	26	"Tuesday"	47	1.88	1.4	1	1.33	NA	NA	NA	NA	2.5	1.3	1	2	0	1
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	3	1	1	1	1	1	1	1	2	3	3	1	1	2	1	2	2	3	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/20/19 9:56"	"2/22/19 0:00"	632.9355556	27	"Wednesday"	48	1.88	1.2	1	2	2.12	1.5	1	2.33	NA	NA	NA	NA	0	2
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	4	1	1	2	1	1	1	3	1	3	3	2	1	1	3	3	1	3	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/20/19 14:33"	"2/22/19 0:00"	637.5658333	27	"Wednesday"	49	2.12	1.5	1	2.33	NA	NA	NA	NA	1.88	1.2	1	2	0	2
92	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	3	2	1	1	3	4	1	1	3	2	3	3	3	3	3	3	2	4	3	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/21/19 18:07"	"2/22/19 0:00"	665.1319444	28	"Thursday"	50	2.88	1.8	1	3	NA	NA	NA	NA	NA	NA	NA	NA	0	3
